Year,Measure Type,Leading 10 Ranking,Measure,Group,Subgroup,Estimate Type,Estimate,Standard Error,Lower 95% CI,Upper 95% CI,Reliable
2017,By reason for visit,4,4. Shortness of breath,By race/ethnicity,Non-Hispanic black,Visit count,923000.0,147000.0,635000.0,1210000.0,Yes
2017,By reason for visit,4,4. Shortness of breath,By race/ethnicity,Hispanic,Visit count,395000.0,107000.0,185000.0,605000.0,Yes
2017,By reason for visit,4,4. Shortness of breath,By region,Midwest,Visit count,792000.0,151000.0,497000.0,1087000.0,Yes
2017,By reason for visit,4,4. Shortness of breath,By region,South,Visit count,1871000.0,330000.0,1223000.0,2518000.0,Yes
2017,By reason for visit,4,4. Shortness of breath,By region,West,Visit count,734000.0,198000.0,347000.0,1122000.0,Yes
2017,By reason for visit,4,4. Shortness of breath,By metropolitan statistical area (MSA),MSA,Visit count,3421000.0,450000.0,2538000.0,4304000.0,Yes
2017,By reason for visit,4,4. Shortness of breath,By metropolitan statistical area (MSA),Non-MSA,Visit count,567000.0,129000.0,314000.0,819000.0,Yes
2017,By reason for visit,4,4. Shortness of breath,By primary payment source,Private insurance,Visit count,825000.0,131000.0,568000.0,1082000.0,Yes
2017,By reason for visit,4,4. Shortness of breath,By primary payment source,Medicare,Visit count,1469000.0,208000.0,1061000.0,1877000.0,Yes
2017,By reason for visit,4,4. Shortness of breath,By primary payment source,Medicaid,Visit count,864000.0,165000.0,541000.0,1188000.0,Yes
2017,By reason for visit,5,5. Fever,Total,All visits,Visit count,5491000.0,631000.0,4254000.0,6727000.0,Yes
2017,By reason for visit,5,5. Fever,By sex,Female,Visit count,2838000.0,339000.0,2173000.0,3503000.0,Yes
2017,By reason for visit,5,5. Fever,By sex,Male,Visit count,2653000.0,346000.0,1974000.0,3331000.0,Yes
2017,By reason for visit,5,5. Fever,By age,0-17 years old,Visit count,4387000.0,564000.0,3281000.0,5492000.0,Yes
2017,By reason for visit,5,5. Fever,By age,18-44 years old,Visit count,577000.0,152000.0,279000.0,875000.0,Yes
2017,By reason for visit,5,5. Fever,By age,45-64 years old,Visit count,283000.0,64000.0,158000.0,408000.0,Yes
2017,By reason for visit,5,5. Fever,By race/ethnicity,Non-Hispanic white,Visit count,2269000.0,265000.0,1749000.0,2789000.0,Yes
2017,By reason for visit,5,5. Fever,By race/ethnicity,Non-Hispanic black,Visit count,1348000.0,199000.0,957000.0,1739000.0,Yes
2017,By reason for visit,5,5. Fever,By race/ethnicity,Hispanic,Visit count,1534000.0,340000.0,868000.0,2200000.0,Yes
2017,By reason for visit,5,5. Fever,By region,Midwest,Visit count,1317000.0,319000.0,691000.0,1943000.0,Yes
2017,By reason for visit,5,5. Fever,By region,South,Visit count,2041000.0,270000.0,1512000.0,2569000.0,Yes
2017,By reason for visit,5,5. Fever,By region,West,Visit count,1105000.0,331000.0,457000.0,1753000.0,Yes
2017,By reason for visit,5,5. Fever,By metropolitan statistical area (MSA),MSA,Visit count,4763000.0,605000.0,3577000.0,5949000.0,Yes
2017,By reason for visit,5,5. Fever,By metropolitan statistical area (MSA),Non-MSA,Visit count,728000.0,185000.0,365000.0,1091000.0,Yes
2017,By reason for visit,5,5. Fever,By primary payment source,Private insurance,Visit count,1210000.0,221000.0,776000.0,1644000.0,Yes
2017,By reason for visit,5,5. Fever,By primary payment source,Medicare,Visit count,369000.0,95000.0,183000.0,555000.0,Yes
2017,By reason for visit,5,5. Fever,By primary payment source,Medicaid,Visit count,3121000.0,466000.0,2209000.0,4034000.0,Yes
2017,By reason for visit,5,5. Fever,By primary payment source,Uninsured,Visit count,347000.0,69000.0,211000.0,483000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",Total,All visits,Visit count,3508000.0,302000.0,2917000.0,4100000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By sex,Female,Visit count,2596000.0,253000.0,2099000.0,3092000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By sex,Male,Visit count,913000.0,133000.0,653000.0,1173000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By age,0-17 years old,Visit count,693000.0,137000.0,424000.0,961000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By age,18-44 years old,Visit count,1578000.0,180000.0,1225000.0,1932000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By age,45-64 years old,Visit count,954000.0,104000.0,750000.0,1158000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By age,65+ years old,Visit count,283000.0,52000.0,180000.0,386000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Non-Hispanic white,Visit count,1675000.0,209000.0,1266000.0,2084000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Non-Hispanic black,Visit count,940000.0,140000.0,665000.0,1215000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By race/ethnicity,Hispanic,Visit count,763000.0,136000.0,497000.0,1029000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By region,Northeast,Visit count,435000.0,106000.0,228000.0,643000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By region,Midwest,Visit count,1035000.0,168000.0,706000.0,1364000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By region,South,Visit count,1435000.0,196000.0,1052000.0,1819000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By region,West,Visit count,603000.0,116000.0,376000.0,831000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By metropolitan statistical area (MSA),MSA,Visit count,2853000.0,269000.0,2325000.0,3380000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By metropolitan statistical area (MSA),Non-MSA,Visit count,656000.0,137000.0,387000.0,925000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Private insurance,Visit count,836000.0,108000.0,624000.0,1049000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Medicare,Visit count,444000.0,64000.0,318000.0,570000.0,Yes
2017,By reason for visit,6,"6. Headache, pain in head",By primary payment source,Medicaid,Visit count,1490000.0,189000.0,1120000.0,1860000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",Total,All visits,Visit count,3642000.0,402000.0,2853000.0,4430000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By sex,Female,Visit count,1919000.0,253000.0,1424000.0,2414000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By sex,Male,Visit count,1722000.0,227000.0,1278000.0,2167000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,18-44 years old,Visit count,1840000.0,252000.0,1346000.0,2334000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,45-64 years old,Visit count,964000.0,135000.0,699000.0,1228000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By age,65+ years old,Visit count,553000.0,113000.0,332000.0,774000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Non-Hispanic white,Visit count,2245000.0,310000.0,1637000.0,2853000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Non-Hispanic black,Visit count,743000.0,124000.0,499000.0,987000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By race/ethnicity,Hispanic,Visit count,557000.0,134000.0,294000.0,820000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,Northeast,Visit count,538000.0,154000.0,236000.0,839000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,Midwest,Visit count,976000.0,211000.0,563000.0,1388000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,South,Visit count,1566000.0,277000.0,1024000.0,2108000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By region,West,Visit count,562000.0,129000.0,309000.0,815000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By metropolitan statistical area (MSA),MSA,Visit count,3225000.0,397000.0,2448000.0,4003000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By metropolitan statistical area (MSA),Non-MSA,Visit count,416000.0,82000.0,256000.0,577000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Private insurance,Visit count,1083000.0,141000.0,806000.0,1360000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Medicare,Visit count,730000.0,160000.0,417000.0,1044000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Medicaid,Visit count,1128000.0,228000.0,682000.0,1574000.0,Yes
2017,By reason for visit,7,"7. Pain, site not referable to a specific body system",By primary payment source,Uninsured,Visit count,284000.0,74000.0,138000.0,430000.0,Yes
2017,By reason for visit,8,8. Back symptoms,Total,All visits,Visit count,3290000.0,376000.0,2553000.0,4026000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By sex,Female,Visit count,1764000.0,228000.0,1317000.0,2210000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By sex,Male,Visit count,1526000.0,210000.0,1115000.0,1937000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By age,18-44 years old,Visit count,1591000.0,205000.0,1189000.0,1993000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By age,45-64 years old,Visit count,1146000.0,170000.0,813000.0,1479000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By age,65+ years old,Visit count,414000.0,87000.0,243000.0,584000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By race/ethnicity,Non-Hispanic white,Visit count,1871000.0,276000.0,1331000.0,2411000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By race/ethnicity,Non-Hispanic black,Visit count,937000.0,149000.0,645000.0,1230000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By race/ethnicity,Hispanic,Visit count,435000.0,120000.0,201000.0,670000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By region,Northeast,Visit count,405000.0,103000.0,203000.0,608000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By region,Midwest,Visit count,875000.0,121000.0,638000.0,1111000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By region,South,Visit count,1413000.0,286000.0,851000.0,1974000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By metropolitan statistical area (MSA),MSA,Visit count,2913000.0,373000.0,2183000.0,3644000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By metropolitan statistical area (MSA),Non-MSA,Visit count,376000.0,69000.0,241000.0,511000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By primary payment source,Private insurance,Visit count,911000.0,149000.0,619000.0,1203000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By primary payment source,Medicare,Visit count,508000.0,96000.0,321000.0,696000.0,Yes
2017,By reason for visit,8,8. Back symptoms,By primary payment source,Medicaid,Visit count,1080000.0,190000.0,707000.0,1453000.0,Yes
2017,By reason for visit,9,9. Vomiting,Total,All visits,Visit count,2964000.0,357000.0,2265000.0,3663000.0,Yes
2017,By reason for visit,9,9. Vomiting,By sex,Female,Visit count,1755000.0,256000.0,1253000.0,2258000.0,Yes
2017,By reason for visit,9,9. Vomiting,By sex,Male,Visit count,1209000.0,163000.0,889000.0,1528000.0,Yes
2017,By reason for visit,9,9. Vomiting,By age,0-17 years old,Visit count,1504000.0,273000.0,970000.0,2039000.0,Yes
2017,By reason for visit,9,9. Vomiting,By age,18-44 years old,Visit count,901000.0,163000.0,581000.0,1221000.0,Yes
2017,By reason for visit,9,9. Vomiting,By age,45-64 years old,Visit count,335000.0,80000.0,178000.0,492000.0,Yes
2017,By reason for visit,9,9. Vomiting,By age,65+ years old,Visit count,224000.0,58000.0,110000.0,338000.0,Yes
2017,By reason for visit,9,9. Vomiting,By race/ethnicity,Non-Hispanic white,Visit count,1386000.0,176000.0,1042000.0,1731000.0,Yes
2017,By reason for visit,9,9. Vomiting,By race/ethnicity,Non-Hispanic black,Visit count,817000.0,138000.0,546000.0,1088000.0,Yes
2017,By reason for visit,9,9. Vomiting,By race/ethnicity,Hispanic,Visit count,700000.0,204000.0,300000.0,1101000.0,Yes
2017,By reason for visit,9,9. Vomiting,By region,Northeast,Visit count,392000.0,114000.0,169000.0,615000.0,Yes
2017,By reason for visit,9,9. Vomiting,By region,Midwest,Visit count,849000.0,170000.0,515000.0,1183000.0,Yes
2017,By reason for visit,9,9. Vomiting,By region,South,Visit count,1297000.0,274000.0,761000.0,1834000.0,Yes
2017,By reason for visit,9,9. Vomiting,By region,West,Visit count,426000.0,102000.0,225000.0,626000.0,Yes
2017,By reason for visit,9,9. Vomiting,By metropolitan statistical area (MSA),MSA,Visit count,2573000.0,339000.0,1908000.0,3238000.0,Yes
2017,By reason for visit,9,9. Vomiting,By metropolitan statistical area (MSA),Non-MSA,Visit count,391000.0,111000.0,173000.0,609000.0,Yes
2017,By reason for visit,9,9. Vomiting,By primary payment source,Private insurance,Visit count,793000.0,172000.0,456000.0,1130000.0,Yes
2017,By reason for visit,9,9. Vomiting,By primary payment source,Medicare,Visit count,294000.0,72000.0,154000.0,435000.0,Yes
2017,By reason for visit,9,9. Vomiting,By primary payment source,Medicaid,Visit count,1384000.0,203000.0,985000.0,1782000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,Total,All visits,Visit count,1861000.0,247000.0,1376000.0,2345000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By sex,Female,Visit count,872000.0,150000.0,577000.0,1167000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By sex,Male,Visit count,989000.0,137000.0,721000.0,1257000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By age,18-44 years old,Visit count,715000.0,118000.0,484000.0,947000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By age,45-64 years old,Visit count,313000.0,60000.0,196000.0,430000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By age,65+ years old,Visit count,538000.0,116000.0,311000.0,764000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By race/ethnicity,Non-Hispanic white,Visit count,1184000.0,166000.0,858000.0,1511000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By race/ethnicity,Non-Hispanic black,Visit count,364000.0,102000.0,165000.0,564000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By region,Midwest,Visit count,475000.0,113000.0,254000.0,696000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By region,South,Visit count,633000.0,177000.0,285000.0,980000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By region,West,Visit count,450000.0,87000.0,280000.0,619000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By metropolitan statistical area (MSA),MSA,Visit count,1747000.0,244000.0,1268000.0,2226000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By primary payment source,Private insurance,Visit count,263000.0,58000.0,149000.0,377000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By primary payment source,Medicare,Visit count,580000.0,111000.0,362000.0,798000.0,Yes
2017,By reason for visit,10,10. Other symptoms/problems related to psychological and mental disorders,By primary payment source,Medicaid,Visit count,649000.0,158000.0,339000.0,960000.0,Yes
